id,level,prompt,expected_table_count,expected_joins,status,before_status,readiness_status,readiness_reason,live_status,live_reason,model_calls,seconds
P00163,1,Mayıs 2022 için toptan net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0102
P00164,1,Mayıs 2022 toptan net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0139
P00165,1,Mayıs 2022 perakende net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0132
P00166,1,Mayıs 2022 için perakende net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P00167,1,Mayıs 2022 dönemindeki perakende net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P00168,1,Haziran 2022 satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P00169,1,Haziran 2022 için satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0147
P00170,1,Haziran 2022 dönemindeki satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0085
P00171,1,Haziran 2022 toptan satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0099
P00172,1,Haziran 2022 toptan satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0096
P00173,1,Haziran 2022 dönemindeki toptan satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0092
P00174,1,Haziran 2022 için perakende satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00175,1,Haziran 2022 perakende satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0084
P00176,1,Haziran 2022 satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0087
P00177,1,Haziran 2022 için satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0081
P00178,1,Haziran 2022 satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.008
P00179,1,Haziran 2022 toptan satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00180,1,Haziran 2022 için toptan satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0084
P00181,1,Haziran 2022 dönemindeki toptan satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.009
P00182,1,Haziran 2022 perakende satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00183,1,Haziran 2022 perakende satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.008
P00184,1,Haziran 2022 dönemindeki perakende satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0093
P00185,1,Haziran 2022 satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0078
P00186,1,Haziran 2022 satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0082
P00187,1,Haziran 2022 dönemindeki satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00188,1,Haziran 2022 için toptan satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00189,1,Haziran 2022 toptan satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0084
P00190,1,Haziran 2022 perakende satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00191,1,Haziran 2022 için perakende satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0085
P00192,1,Haziran 2022 dönemindeki perakende satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0096
P00193,1,Haziran 2022 net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0098
P00194,1,Haziran 2022 için net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00195,1,Haziran 2022 dönemindeki net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P00196,1,Haziran 2022 toptan net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0098
P00197,1,Haziran 2022 toptan net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0103
P00198,1,Haziran 2022 dönemindeki toptan net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00199,1,Haziran 2022 için perakende net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.01
P00200,1,Haziran 2022 perakende net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0105
P00201,1,Temmuz 2022 satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P00202,1,Temmuz 2022 için satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00203,1,Temmuz 2022 satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00204,1,Temmuz 2022 toptan satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0087
P00205,1,Temmuz 2022 için toptan satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0095
P00206,1,Temmuz 2022 dönemindeki toptan satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0125
P00207,1,Temmuz 2022 perakende satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0092
P00208,1,Temmuz 2022 perakende satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P00209,1,Temmuz 2022 dönemindeki perakende satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0096
P00210,1,Temmuz 2022 satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0094
P00211,1,Temmuz 2022 satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.008
P00212,1,Temmuz 2022 dönemindeki satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0099
P00213,1,Temmuz 2022 için toptan satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0101
P00214,1,Temmuz 2022 toptan satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00215,1,Temmuz 2022 perakende satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0159
P00216,1,Temmuz 2022 için perakende satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0255
P00217,1,Temmuz 2022 dönemindeki perakende satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0296
P00218,1,Temmuz 2022 satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0134
P00219,1,Temmuz 2022 için satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0143
P00220,1,Temmuz 2022 dönemindeki satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P00221,1,Temmuz 2022 toptan satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00222,1,Temmuz 2022 toptan satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00223,1,Temmuz 2022 dönemindeki toptan satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P00224,1,Temmuz 2022 için perakende satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0094
P00225,1,Temmuz 2022 perakende satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0103
P00226,1,Temmuz 2022 net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P00227,1,Temmuz 2022 için net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0101
P00228,1,Temmuz 2022 net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0127
P00229,1,Temmuz 2022 toptan net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P00230,1,Temmuz 2022 için toptan net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0104
P00231,1,Temmuz 2022 dönemindeki toptan net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0129
P00232,1,Temmuz 2022 perakende net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0134
P00233,1,Temmuz 2022 perakende net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P00234,1,Temmuz 2022 dönemindeki perakende net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00235,1,Ağustos 2022 satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0102
P00236,1,Ağustos 2022 satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00237,1,Ağustos 2022 dönemindeki satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.009
P00238,1,Ağustos 2022 için toptan satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0099
P00239,1,Ağustos 2022 toptan satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0085
P00240,1,Ağustos 2022 perakende satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0101
P00241,1,Ağustos 2022 için perakende satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00242,1,Ağustos 2022 dönemindeki perakende satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P00243,1,Ağustos 2022 satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0097
P00244,1,Ağustos 2022 için satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0085
P00245,1,Ağustos 2022 dönemindeki satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0101
P00246,1,Ağustos 2022 toptan satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0084
P00247,1,Ağustos 2022 toptan satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0095
P00248,1,Ağustos 2022 dönemindeki toptan satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0092
P00249,1,Ağustos 2022 için perakende satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0102
P00250,1,Ağustos 2022 perakende satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00251,1,Ağustos 2022 satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0097
P00252,1,Ağustos 2022 için satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0095
P00253,1,Ağustos 2022 satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0093
P00254,1,Ağustos 2022 toptan satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0108
P00255,1,Ağustos 2022 için toptan satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0166
P00256,1,Ağustos 2022 dönemindeki toptan satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0129
P00257,1,Ağustos 2022 perakende satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0093
P00258,1,Ağustos 2022 perakende satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0133
P00259,1,Ağustos 2022 dönemindeki perakende satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0124
P00260,1,Ağustos 2022 net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0104
P00261,1,Ağustos 2022 net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00262,1,Ağustos 2022 dönemindeki net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P00263,1,Ağustos 2022 için toptan net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0102
P00264,1,Ağustos 2022 toptan net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0152
P00265,1,Ağustos 2022 perakende net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0131
P00266,1,Ağustos 2022 için perakende net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P00267,1,Ağustos 2022 dönemindeki perakende net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P00268,1,Eylül 2022 satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0082
P00269,1,Eylül 2022 için satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0092
P00270,1,Eylül 2022 dönemindeki satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00271,1,Eylül 2022 toptan satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0101
P00272,1,Eylül 2022 toptan satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00273,1,Eylül 2022 dönemindeki toptan satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0102
P00274,1,Eylül 2022 için perakende satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00275,1,Eylül 2022 perakende satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00276,1,Eylül 2022 satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.008
P00277,1,Eylül 2022 için satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0093
P00278,1,Eylül 2022 satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0096
P00279,1,Eylül 2022 toptan satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00280,1,Eylül 2022 için toptan satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0092
P00281,1,Eylül 2022 dönemindeki toptan satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0093
P00282,1,Eylül 2022 perakende satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00283,1,Eylül 2022 perakende satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00284,1,Eylül 2022 dönemindeki perakende satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0103
P00285,1,Eylül 2022 satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00286,1,Eylül 2022 satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0081
P00287,1,Eylül 2022 dönemindeki satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0087
P00288,1,Eylül 2022 için toptan satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0095
P00289,1,Eylül 2022 toptan satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00290,1,Eylül 2022 perakende satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00291,1,Eylül 2022 için perakende satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.009
P00292,1,Eylül 2022 dönemindeki perakende satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0095
P00293,1,Eylül 2022 net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0107
P00294,1,Eylül 2022 için net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P00295,1,Eylül 2022 dönemindeki net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00296,1,Eylül 2022 toptan net satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P00297,1,Eylül 2022 toptan net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P00298,1,Eylül 2022 dönemindeki toptan net satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P00299,1,Eylül 2022 için perakende net satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P00300,1,Eylül 2022 perakende net satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0105
P00301,1,Ekim 2022 satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00302,1,Ekim 2022 için satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00303,1,Ekim 2022 satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0077
P00304,1,Ekim 2022 toptan satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0091
P00305,1,Ekim 2022 için toptan satılan adet göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00306,1,Ekim 2022 dönemindeki toptan satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0097
P00307,1,Ekim 2022 perakende satılan adet nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0099
P00308,1,Ekim 2022 perakende satılan adet hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.01
P00309,1,Ekim 2022 dönemindeki perakende satılan adet bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0093
P00310,1,Ekim 2022 satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0096
P00311,1,Ekim 2022 satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0082
P00312,1,Ekim 2022 dönemindeki satış tutarı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.009
P00313,1,Ekim 2022 için toptan satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0104
P00314,1,Ekim 2022 toptan satış tutarı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0085
P00315,1,Ekim 2022 perakende satış tutarı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.009
P00316,1,Ekim 2022 için perakende satış tutarı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0083
P00317,1,Ekim 2022 dönemindeki perakende satış tutarı bilgisini raporla.,1,0,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0102
P00318,1,Ekim 2022 satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0086
P00319,1,Ekim 2022 için satış satırı sayısı göster.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0088
P00320,1,Ekim 2022 dönemindeki satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0089
P00321,1,Ekim 2022 toptan satış satırı sayısı nedir?,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0098
P00322,1,Ekim 2022 toptan satış satırı sayısı hesapla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0097
P00323,1,Ekim 2022 dönemindeki toptan satış satırı sayısı bilgisini raporla.,1,0,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0099
